Start,End,Open,High,Low,Close,Volume,Market Cap
2023-12-13,2023-12-14,0.0112807089498032,0.0112807089498032,0.0112807089498032,0.0112807089498032,0.0013593399999999912,118486
2023-12-12,2023-12-13,0.0112807089498032,0.0112807089498032,0.0112807089498032,0.0112807089498032,0.0013593399999999912,118486
2023-12-11,2023-12-12,0.0112807089498032,0.0112807089498032,0.0112807089498032,0.0112807089498032,0.0013593399999999912,118486
2023-12-10,2023-12-11,0.0112807089498032,0.0112807089498032,0.0112807089498032,0.0112807089498032,0.0013593399999999912,118486
2023-12-09,2023-12-10,0.0112807089498032,0.0112807089498032,0.0112807089498032,0.0112807089498032,0.0013593399999999912,118486
2023-12-08,2023-12-09,0.0112807089498032,0.0112807089498032,0.0112807089498032,0.0112807089498032,0.0013593399999999912,118486
2023-12-07,2023-12-08,0.0112807089498032,0.0112807089498032,0.0112807089498032,0.0112807089498032,0.0013593399999999912,118486
2023-12-06,2023-12-07,0.0112807089498032,0.0112807089498032,0.0112807089498032,0.0112807089498032,0.0013593399999999912,118486
2023-12-05,2023-12-06,0.0112807089498032,0.0112807089498032,0.0112807089498032,0.0112807089498032,0.0013593399999999912,118486
2023-12-04,2023-12-05,0.0112807089498032,0.0112807089498032,0.0112807089498032,0.0112807089498032,0.0013593399999999912,118486
2023-12-03,2023-12-04,0.0112807089498032,0.0112807089498032,0.0112807089498032,0.0112807089498032,0.0013593399999999912,118486
2023-12-02,2023-12-03,0.0112807089498032,0.0112807089498032,0.0112807089498032,0.0112807089498032,0.0013593399999999912,118486
2023-12-01,2023-12-02,0.0112807089498032,0.0112807089498032,0.0112807089498032,0.0112807089498032,0.0013593399999999912,118486
2023-11-30,2023-12-01,0.0112807089498032,0.0112807089498032,0.0112807089498032,0.0112807089498032,0.001359339999999991,118486
2023-11-29,2023-11-30,0.0112807089498032,0.0112807089498032,0.0112807089498032,0.0112807089498032,0.001359339999999991,118486
2023-11-28,2023-11-29,0.0112807089498032,0.0112807089498032,0.0112807089498032,0.0112807089498032,0.001359339999999991,118486
2023-11-27,2023-11-28,0.0112807089498032,0.0112807089498032,0.0112807089498032,0.0112807089498032,0.0013593399999999912,118486
2023-11-26,2023-11-27,0.0112807089498032,0.0112807089498032,0.0112807089498032,0.0112807089498032,0.0013593399999999912,118486
2023-11-25,2023-11-26,0.0112807089498032,0.0112807089498032,0.0112807089498032,0.0112807089498032,0.0013593399999999912,118486
2023-11-24,2023-11-25,0.0112807089498032,0.0112807089498032,0.0112807089498032,0.0112807089498032,0.0013593399999999912,118486
2023-11-23,2023-11-24,0.0112807089498032,0.0112807089498032,0.0112807089498032,0.0112807089498032,0.0013593399999999912,118486
2023-11-22,2023-11-23,0.0112807089498032,0.0112807089498032,0.0112807089498032,0.0112807089498032,0.0013593398379051966,118486
2023-11-21,2023-11-22,0.0112807089498032,0.0112807089498032,0.0112807089498032,0.0112807089498032,0.0013593396421445701,118486
2023-11-20,2023-11-21,0.0112807089498032,0.0112807089498032,0.0112807089498032,0.0112807089498032,0.0013593396421445701,118486
2023-11-19,2023-11-20,0.0112807089498032,0.0112807089498032,0.0112807089498032,0.0112807089498032,0.0013593396421445701,118486
2023-11-18,2023-11-19,0.0112807089498032,0.0112807089498032,0.0112807089498032,0.0112807089498032,0.0013593396421445701,118486
2023-11-17,2023-11-18,0.0112807089498032,0.0112807089498032,0.0112807089498032,0.0112807089498032,0.0013593396421445701,118486
2023-11-16,2023-11-17,0.0112807089498032,0.0112807089498032,0.0112807089498032,0.0112807089498032,0.0013593396421445701,118486
2023-11-15,2023-11-16,0.0112807089498032,0.0112807089498032,0.0112807089498032,0.0112807089498032,0.0013593396421445701,118486
2023-11-14,2023-11-15,0.0112807089498032,0.0112807089498032,0.0112807089498032,0.0112807089498032,0.0013593396421445701,118486
2023-11-13,2023-11-14,0.0112807089498032,0.0112807089498032,0.0112807089498032,0.0112807089498032,0.0013593396421445701,118486
2023-11-12,2023-11-13,0.0112807089498032,0.0112807089498032,0.0112807089498032,0.0112807089498032,0.0013593396421445701,118486
2023-11-11,2023-11-12,0.0112807089498032,0.0112807089498032,0.0112807089498032,0.0112807089498032,0.0013593396421445701,118486
2023-11-10,2023-11-11,0.0112807089498032,0.0112807089498032,0.0112807089498032,0.0112807089498032,0.0013593396421445701,118486
2023-11-09,2023-11-10,0.0112807089498032,0.0112807089498032,0.0112807089498032,0.0112807089498032,0.0013593396421445701,118486
2023-11-08,2023-11-09,0.0112807089498032,0.0112807089498032,0.0112807089498032,0.0112807089498032,0.0013593396421445701,118486
2023-11-07,2023-11-08,0.0112807089498032,0.0112807089498032,0.0112807089498032,0.0112807089498032,0.0013593396421445701,118486
2023-11-06,2023-11-07,0.0112807089498032,0.0112807089498032,0.0112807089498032,0.0112807089498032,0.0013593396421445701,118486
2023-11-05,2023-11-06,0.0112807089498032,0.0112807089498032,0.0112807089498032,0.0112807089498032,0.0013593396421445701,118486
2023-11-04,2023-11-05,0.0112807089498032,0.0112807089498032,0.0112807089498032,0.0112807089498032,0.0013593396421445701,118486
2023-11-03,2023-11-04,0.0112807089498032,0.0112807089498032,0.0112807089498032,0.0112807089498032,0.0013593396421445701,118486
2023-11-02,2023-11-03,0.0112807089498032,0.0112807089498032,0.0112807089498032,0.0112807089498032,0.0013593396421445701,118486
2023-11-01,2023-11-02,0.0112807089498032,0.0112807089498032,0.0112807089498032,0.0112807089498032,0.0013593396421445701,118486
2023-10-31,2023-11-01,0.0112807089498032,0.0112807089498032,0.0112807089498032,0.0112807089498032,0.0013593396421445701,118486
2023-10-30,2023-10-31,0.0110957762032608,0.0112807089498032,0.0110957762032608,0.0112807089498032,0.0013523829410221554,117879.7212543554
2023-10-29,2023-10-30,0.011447898746076,0.011447898746076,0.0110957762032608,0.0110957762032608,0.0035522566059383444,118542.41114982578
2023-10-28,2023-10-29,0.011447898746076,0.011447898746076,0.011447898746076,0.011447898746076,0.005688949999999978,120242
2023-10-27,2023-10-28,0.011447898746076,0.011447898746076,0.011447898746076,0.011447898746076,0.005688949999999978,120242
2023-10-26,2023-10-27,0.011447898746076,0.011447898746076,0.011447898746076,0.011447898746076,0.005688950014836931,120242
2023-10-25,2023-10-26,0.011309474456939415,0.011559468165516,0.011226470167648798,0.011447898746076,2.364704767386061,119727.81184668989
2023-10-24,2023-10-25,0.010545446193117,0.011446098529566764,0.010545446193117,0.011299035371277293,5.6389581734923695,116713.85365853658
2023-10-23,2023-10-24,0.010416486481793,0.01056243817981,0.010416486481793,0.010545446193117,0.03150663263529465,110309.0905923345
2023-10-22,2023-10-23,0.010416486481793,0.010416486481793,0.010416486481793,0.010416486481793,0.017989094311604413,109409
2023-10-21,2023-10-22,0.010416486481793,0.0104465139632628,0.010416486481793,0.010416486481793,0.0010462708399538152,109511.0731707317
2023-10-20,2023-10-21,0.0100572690256528,0.010416486481793,0.009864017838124833,0.010416486481793,0.05093954087626878,105453.81533101045
2023-10-19,2023-10-20,0.00801709,0.0100976852662896,0.00801709,0.0100572690256528,0.3946973590077779,88419.29268292683
2023-10-18,2023-10-19,0.00801709,0.00801709,0.00801709,0.00801709,0.48102539800000094,84207
2023-10-17,2023-10-18,0.00801709,0.00801709,0.00801709,0.00801709,0.48102539800000094,84207
2023-10-16,2023-10-17,0.00801709,0.00801709,0.00801709,0.00801709,0.48102539800000094,84207
2023-10-15,2023-10-16,0.00801709,0.00801709,0.00801709,0.00801709,0.4810253980000007,84207
2023-10-14,2023-10-15,0.00801709,0.00801709,0.00801709,0.00801709,0.48102539800000094,84207
2023-10-13,2023-10-14,0.00801709,0.00801709,0.00801709,0.00801709,0.48102539800000094,84207
2023-10-12,2023-10-13,0.00801709,0.00801709,0.00801709,0.00801709,0.48102539800000094,84207
2023-10-11,2023-10-12,0.00801709,0.00801709,0.00801709,0.00801709,0.48102539800000094,84207
2023-10-10,2023-10-11,0.00801709,0.00801709,0.00801709,0.00801709,0.4810253999163734,84207
2023-10-09,2023-10-10,0.00801709,0.00801709,0.00801709,0.00801709,0.4810253999999962,84207
2023-10-08,2023-10-09,0.009495074172640304,0.009495074172640304,0.00801709,0.00801709,2.193758673534873,90806.01400696869
2023-10-07,2023-10-08,0.009497754992573264,0.009527764895101957,0.009478176686011964,0.009495074172640304,4.510497706002103,99738.36916376314
2023-10-06,2023-10-07,0.011791701690996168,0.011937758245254452,0.009266671379178576,0.009496375797454614,3.8939115051268134,110379.17135888501
2023-10-05,2023-10-06,0.0097910810719122,0.012060731538682963,0.0097910810719122,0.011798108543375319,1.469735518887051,114379.17073170732
2023-10-04,2023-10-05,0.0097910810719122,0.0097910810719122,0.0097910810719122,0.0097910810719122,0.011453270901752959,102840
2023-10-03,2023-10-04,0.0097910810719122,0.0097910810719122,0.0097910810719122,0.0097910810719122,0.011453270901752959,102840
2023-10-02,2023-10-03,0.0102168840530596,0.0102168840530596,0.0097319754632852,0.0097910810719122,0.011496688212143755,103367.3275261324
2023-10-01,2023-10-02,0.0102168840530596,0.0102168840530596,0.0102168840530596,0.0102168840530596,0.007554960224016776,107312
2023-09-30,2023-10-01,0.0102168840530596,0.0102168840530596,0.0102168840530596,0.0102168840530596,0.007554960224016776,107312
2023-09-29,2023-09-30,0.0102168840530596,0.0102168840530596,0.0102168840530596,0.0102168840530596,0.007554960224016776,107312
2023-09-28,2023-09-29,0.0102168840530596,0.0102168840530596,0.0102168840530596,0.0102168840530596,0.007554960224016776,107312
2023-09-27,2023-09-28,0.0104745819911754,0.0104745819911754,0.0102168840530596,0.0102168840530596,0.007564837604827603,107452.30662020906
2023-09-26,2023-09-27,0.009470126750991983,0.0104745819911754,0.00946188914407254,0.0104745819911754,0.41828825415449156,106535.67045296167
2023-09-25,2023-09-26,0.009448364052769923,0.009505604776788875,0.009377616041767133,0.009458557304174968,2.9451711043347952,99077.11717770043
2023-09-24,2023-09-25,0.0098826605635318,0.0098826605635318,0.00943588017191529,0.00943914779961099,0.1475940652955229,103603.58118466899
2023-09-23,2023-09-24,0.0098826605635318,0.0098826605635318,0.0098826605635318,0.0098826605635318,0.0031265969889790945,103802
2023-09-22,2023-09-23,0.0099731900693172,0.0099731900693172,0.009857588811851,0.0098826605635318,0.0031307248217171527,103939.04529616724
2023-09-21,2023-09-22,0.01029225154449584,0.010325263266197787,0.009570652710053234,0.0099731900693172,3.1315444830955403,104942.86759581881
2023-09-20,2023-09-21,0.0081259087735935,0.010304965427396319,0.0081259087735935,0.010300793038956577,0.7179377112842631,92591.76439024386
2023-09-19,2023-09-20,0.007172791667580692,0.0081259087735935,0.007172791667580692,0.0081259087735935,0.0011150467633629796,77571.25135888506
2023-09-18,2023-09-19,0.007172791667580692,0.007172791667580692,0.007172791667580692,0.007172791667580692,0.0004996139531091926,75338.96999999997
2023-09-17,2023-09-18,0.007172791667580692,0.007172791667580692,0.007172791667580692,0.007172791667580692,0.0004996139177253321,75338.96999999996
2023-09-16,2023-09-17,0.007172791667580692,0.007172791667580692,0.007172791667580692,0.007172791667580692,0.0004996139177253321,75338.96999999996
2023-09-15,2023-09-16,0.007172791667580692,0.007172791667580692,0.007172791667580692,0.007172791667580692,0.0004996139177253321,75338.96999999996
2023-09-14,2023-09-15,0.007172791667580692,0.007172791667580692,0.007172791667580692,0.007172791667580692,0.0004996139177253321,75338.96999999996
2023-09-13,2023-09-14,0.007013830025496223,0.007182746373171023,0.007013830025496223,0.007172791667580692,0.0004968069381605646,74915.69010452939
2023-09-12,2023-09-13,0.007289236949503523,0.007289236949503523,0.006991823839468847,0.007006691189737756,0.04281806548407368,75852.88940766532
2023-09-11,2023-09-12,0.007289236949503523,0.007289236949503523,0.007289236949503523,0.007289236949503523,0.06545113373204216,76562.03999999946
2023-09-10,2023-09-11,0.007862743823972704,0.008100061020744,0.0072826652802469105,0.007289236949503523,0.08665086908748044,78130.76135888445
2023-09-09,2023-09-10,0.0079950708648057,0.008100061020744,0.0077991291842068045,0.007879217450882096,0.09737846303780995,83554.9214634146
2023-09-08,2023-09-09,0.007966207793091599,0.008023722111856499,0.007963038268499999,0.0079950708648057,0.008159665484163166,83953.8827874561
2023-09-07,2023-09-08,0.0083843914835285,0.0083843914835285,0.007963038268499999,0.0079667726588604,0.009390414124774477,86079.4192682923
2023-09-06,2023-09-07,0.0087866432634728,0.0087866432634728,0.0082971677829734,0.0083843914835285,0.00610988102768054,89615.59188153292
2023-09-05,2023-09-06,0.0089166388344572,0.009012142281602801,0.0087866432634728,0.0087866432634728,0.0010590271185550687,92695.2027874561
2023-09-04,2023-09-05,0.0089975009371716,0.0089975009371716,0.008848229598548,0.0089166388344572,0.0022286682507379717,93610.04000000012
2023-09-03,2023-09-04,0.00903459029044,0.00903459029044,0.0089975009371716,0.0089975009371716,0.003612235645102608,94780.22951219503
2023-09-02,2023-09-03,0.00903459029044,0.00903459029044,0.00903459029044,0.00903459029044,0.00422358799999998,94894.25
2023-09-01,2023-09-02,0.00903459029044,0.00903459029044,0.00903459029044,0.00903459029044,0.0042235881009009485,94894.25
2023-08-31,2023-09-01,0.009097712869245,0.009097712869245,0.008978506373265,0.00903459029044,0.004216239496525575,94729.14104529614
2023-08-30,2023-08-31,0.0093949252707078,0.0093949252707078,0.00901454137358775,0.009097712869245,0.0020177562035479883,97192.97101045295
2023-08-29,2023-08-30,0.0093949252707078,0.0093949252707078,0.0093949252707078,0.0093949252707078,0.0004722936975225419,98679.01000000055
2023-08-28,2023-08-29,0.0093949252707078,0.0093949252707078,0.0093949252707078,0.0093949252707078,0.0004722936975225419,98679.01000000055
2023-08-27,2023-08-28,0.0093949252707078,0.0093949252707078,0.0093949252707078,0.0093949252707078,0.0004722936975225419,98679.01000000055
2023-08-26,2023-08-27,0.0093949252707078,0.0093949252707078,0.0093949252707078,0.0093949252707078,0.0004722936975225419,98679.01000000055
2023-08-25,2023-08-26,0.00933531832420776,0.0093949252707078,0.00933443137397574,0.0093949252707078,0.00047086603987607484,98380.71923345019
2023-08-24,2023-08-25,0.00944257740146838,0.009457846563638161,0.00933531832420776,0.00933531832420776,0.0011739149200542369,99020.75829268275
2023-08-23,2023-08-24,0.00944257740146838,0.00944257740146838,0.00944257740146838,0.00944257740146838,0.0016996639322642976,99179.51999999963
2023-08-22,2023-08-23,0.00944257740146838,0.00944257740146838,0.00944257740146838,0.00944257740146838,0.0016996639322642976,99179.51999999963
2023-08-21,2023-08-22,0.00944257740146838,0.00944257740146838,0.00944257740146838,0.00944257740146838,0.0016996639322642976,99179.51999999963
2023-08-20,2023-08-21,0.00944257740146838,0.00944257740146838,0.00944257740146838,0.00944257740146838,0.0016996639322642976,99179.51999999963
2023-08-19,2023-08-20,0.007945779294131554,0.009510618775997341,0.006322702470806041,0.00944257740146838,0.012936074926049944,95932.53090592308
2023-08-18,2023-08-19,0.00914250755083627,0.00955171030479246,0.007921328106485156,0.007946477660975684,0.3655594096677568,89984.34261324043
2023-08-17,2023-08-18,0.00860945256809599,0.010036764715709159,0.00860336328797218,0.009152342182851794,0.03314278912572686,100903.00344947731
2023-08-16,2023-08-17,0.01037792822879144,0.01048493936116184,0.008892558467861605,0.00890848300783242,0.03370818240406087,105031.61515679445
2023-08-15,2023-08-16,0.010533725466596899,0.010898498728111898,0.010375810173026261,0.010375810173026261,0.002369710673923388,111528.82229965157
2023-08-14,2023-08-15,0.00916626,0.010533725466596899,0.00916626,0.010533725466596899,0.15624173549120512,96527.45247386796
2023-08-13,2023-08-14,0.00916626,0.00916626,0.00916626,0.00916626,0.1589750500000003,96277.23000000037
2023-08-12,2023-08-13,0.00916626,0.00916626,0.00916626,0.00916626,0.1589750500000003,96277.23000000037
2023-08-11,2023-08-12,0.00916626,0.00916626,0.00916626,0.00916626,0.1589750500000003,96277.23000000037
2023-08-10,2023-08-11,0.00916626,0.00916626,0.00916626,0.00916626,0.1589750500000003,96277.23000000037
2023-08-09,2023-08-10,0.00916626,0.00916626,0.00916626,0.00916626,0.15897505399333842,96277.23000000037
2023-08-08,2023-08-09,0.00916626,0.00916626,0.00916626,0.00916626,0.15897505744212928,96277.23000000037
2023-08-07,2023-08-08,0.009123390922423754,0.009274730270422887,0.009109272757419707,0.00916626,2.263502161594113,96349.01428571457
2023-08-06,2023-08-07,0.011608659236748335,0.011608659236748335,0.009106767991696301,0.009106767991696301,4.073831316235548,105866.58498257844
2023-08-05,2023-08-06,0.011608659236748335,0.011608659236748335,0.011608659236748335,0.011608659236748335,3.259083033000017,121931
2023-08-04,2023-08-05,0.011608659236748335,0.011608659236748335,0.011608659236748335,0.011608659236748335,3.259083033000017,121931
2023-08-03,2023-08-04,0.011608659236748335,0.011608659236748335,0.011608659236748335,0.011608659236748335,3.259083033000017,121931
2023-08-02,2023-08-03,0.011608659236748335,0.011608659236748335,0.011608659236748335,0.011608659236748335,3.259083033000017,121931
2023-08-01,2023-08-02,0.011608659236748335,0.011608659236748335,0.011608659236748335,0.011608659236748335,3.259083033000017,121931
2023-07-31,2023-08-01,0.011608659236748335,0.011608659236748335,0.011608659236748335,0.011608659236748335,3.259083033000017,121931
2023-07-30,2023-07-31,0.011608659236748335,0.011608659236748335,0.011608659236748335,0.011608659236748335,3.259083033000017,121931
2023-07-29,2023-07-30,0.011608659236748335,0.011608659236748335,0.011608659236748335,0.011608659236748335,3.259083033000017,121931
2023-07-28,2023-07-29,0.011608659236748335,0.011608659236748335,0.011608659236748335,0.011608659236748335,3.259083033000017,121931
2023-07-27,2023-07-28,0.011608659236748335,0.011608659236748335,0.011608659236748335,0.011608659236748335,3.259083033000017,121931
2023-07-26,2023-07-27,0.011608659236748335,0.011608659236748335,0.011608659236748335,0.011608659236748335,3.259083033000017,121931
2023-07-25,2023-07-26,0.011608659236748335,0.011608659236748335,0.011608659236748335,0.011608659236748335,3.259083033000017,121931
2023-07-24,2023-07-25,0.011608659236748335,0.011608659236748335,0.011608659236748335,0.011608659236748335,3.259083033000017,121931
2023-07-23,2023-07-24,0.011608659236748335,0.011608659236748335,0.011608659236748335,0.011608659236748335,3.259083033000017,121931
2023-07-22,2023-07-23,0.011608659236748335,0.011608659236748335,0.011608659236748335,0.011608659236748335,3.259083033000017,121931
2023-07-21,2023-07-22,0.011608659236748335,0.011608659236748335,0.011608659236748335,0.011608659236748335,3.259083033000017,121931
2023-07-20,2023-07-21,0.011608659236748335,0.011608659236748335,0.011608659236748335,0.011608659236748335,3.259083033000017,121931
2023-07-19,2023-07-20,0.011608659236748335,0.011608659236748335,0.011608659236748335,0.011608659236748335,3.259083033000017,121931
2023-07-18,2023-07-19,0.011608659236748335,0.011608659236748335,0.011608659236748335,0.011608659236748335,3.2590830177847483,121931
2023-07-17,2023-07-18,0.011608659236748335,0.011608659236748335,0.011608659236748335,0.011608659236748335,3.2590830084675337,121931
2023-07-16,2023-07-17,0.011608659236748335,0.011608659236748335,0.011608659236748335,0.011608659236748335,3.2590830084675337,121931
2023-07-15,2023-07-16,0.011608659236748335,0.011608659236748335,0.011608659236748335,0.011608659236748335,3.2590830084675337,121931
2023-07-14,2023-07-15,0.011608659236748335,0.011608659236748335,0.011608659236748335,0.011608659236748335,3.2590830084675337,121931
2023-07-13,2023-07-14,0.011608659236748335,0.011608659236748335,0.011608659236748335,0.011608659236748335,3.2590830084675337,121931
2023-07-12,2023-07-13,0.011608659236748335,0.011608659236748335,0.011608659236748335,0.011608659236748335,3.2590830084675337,121931
2023-07-11,2023-07-12,0.01184013868551193,0.01184013868551193,0.011549076638902922,0.011608659236748335,1.3666093486746014,123361.4912891986
2023-07-10,2023-07-11,0.01184013868551193,0.01184013868551193,0.01184013868551193,0.01184013868551193,0.025764515999999925,124362
2023-07-09,2023-07-10,0.01184013868551193,0.01184013868551193,0.01184013868551193,0.01184013868551193,0.025764515999999925,124362
2023-07-08,2023-07-09,0.01184013868551193,0.01184013868551193,0.01184013868551193,0.01184013868551193,0.025764515999999925,124362
2023-07-07,2023-07-08,0.01184013868551193,0.01184013868551193,0.01184013868551193,0.01184013868551193,0.025764515999999925,124362
2023-07-06,2023-07-07,0.01184013868551193,0.01184013868551193,0.01184013868551193,0.01184013868551193,0.025764515999999925,124362
2023-07-05,2023-07-06,0.01184013868551193,0.01184013868551193,0.01184013868551193,0.01184013868551193,0.025764515999999925,124362
2023-07-04,2023-07-05,0.01184013868551193,0.01184013868551193,0.01184013868551193,0.01184013868551193,0.025764515999999925,124362
2023-07-03,2023-07-04,0.01184013868551193,0.01184013868551193,0.01184013868551193,0.01184013868551193,0.025764515999999925,124362
2023-07-02,2023-07-03,0.01184013868551193,0.01184013868551193,0.01184013868551193,0.01184013868551193,0.025764515999999925,124362
2023-07-01,2023-07-02,0.01184013868551193,0.01184013868551193,0.01184013868551193,0.01184013868551193,0.025764515999999925,124362
2023-06-30,2023-07-01,0.01184013868551193,0.01184013868551193,0.01184013868551193,0.01184013868551193,0.025764515999999925,124362
2023-06-29,2023-06-30,0.01184013868551193,0.01184013868551193,0.01184013868551193,0.01184013868551193,0.025764515999999925,124362
2023-06-28,2023-06-29,0.01184013868551193,0.01184013868551193,0.01184013868551193,0.01184013868551193,0.025764515999999925,124362
2023-06-27,2023-06-28,0.01184013868551193,0.01184013868551193,0.01184013868551193,0.01184013868551193,0.025764515999999925,124362
2023-06-26,2023-06-27,0.01184013868551193,0.01184013868551193,0.01184013868551193,0.01184013868551193,0.025764515999999925,124362
2023-06-25,2023-06-26,0.01184013868551193,0.01184013868551193,0.01184013868551193,0.01184013868551193,0.025764515999999925,124362
2023-06-24,2023-06-25,0.01184013868551193,0.01184013868551193,0.01184013868551193,0.01184013868551193,0.025764515999999925,124362
2023-06-23,2023-06-24,0.01184013868551193,0.01184013868551193,0.01184013868551193,0.01184013868551193,0.025764515999999925,124362
2023-06-22,2023-06-23,0.01184013868551193,0.01184013868551193,0.01184013868551193,0.01184013868551193,0.025764515999999925,124362
2023-06-21,2023-06-22,0.01184013868551193,0.01184013868551193,0.01184013868551193,0.01184013868551193,0.025764515999999925,124362
2023-06-20,2023-06-21,0.01184013868551193,0.01184013868551193,0.01184013868551193,0.01184013868551193,0.025764515999999925,124362
2023-06-19,2023-06-20,0.01184013868551193,0.01184013868551193,0.01184013868551193,0.01184013868551193,0.025764515999999925,124362
2023-06-18,2023-06-19,0.01184013868551193,0.01184013868551193,0.01184013868551193,0.01184013868551193,0.025764515999999925,124362
2023-06-17,2023-06-18,0.01184013868551193,0.01184013868551193,0.01184013868551193,0.01184013868551193,0.025764515999999925,124362
2023-06-16,2023-06-17,0.01184013868551193,0.01184013868551193,0.01184013868551193,0.01184013868551193,0.025764515999999925,124362
2023-06-15,2023-06-16,0.01184013868551193,0.01184013868551193,0.01184013868551193,0.01184013868551193,0.025764515999999925,124362
2023-06-14,2023-06-15,0.01184013868551193,0.01184013868551193,0.01184013868551193,0.01184013868551193,0.025764515999999925,124362
2023-06-13,2023-06-14,0.01184013868551193,0.01184013868551193,0.01184013868551193,0.01184013868551193,0.025764515999999925,124362
2023-06-12,2023-06-13,0.01184013868551193,0.01184013868551193,0.01184013868551193,0.01184013868551193,0.025764515999999925,124362
2023-06-11,2023-06-12,0.01184013868551193,0.01184013868551193,0.01184013868551193,0.01184013868551193,0.025764515999999925,124362
2023-06-10,2023-06-11,0.01184013868551193,0.01184013868551193,0.01184013868551193,0.01184013868551193,0.025764515999999925,124362
2023-06-09,2023-06-10,0.01184013868551193,0.01184013868551193,0.01184013868551193,0.01184013868551193,0.025764515999999925,124362
2023-06-08,2023-06-09,0.01184013868551193,0.01184013868551193,0.01184013868551193,0.01184013868551193,0.025764515999999925,124362
2023-06-07,2023-06-08,0.01184013868551193,0.01184013868551193,0.01184013868551193,0.01184013868551193,0.025764515999999925,124362
2023-06-06,2023-06-07,0.01184013868551193,0.01184013868551193,0.01184013868551193,0.01184013868551193,0.025764515999999925,124362
2023-06-05,2023-06-06,0.01184013868551193,0.01184013868551193,0.01184013868551193,0.01184013868551193,0.025764515999999925,124362
2023-06-04,2023-06-05,0.01184013868551193,0.01184013868551193,0.01184013868551193,0.01184013868551193,0.025764515999999925,124362
2023-06-03,2023-06-04,0.01184013868551193,0.01184013868551193,0.01184013868551193,0.01184013868551193,0.025764515999999925,124362
2023-06-02,2023-06-03,0.01184013868551193,0.01184013868551193,0.01184013868551193,0.01184013868551193,0.025764515999999925,124362
2023-06-01,2023-06-02,0.01184013868551193,0.01184013868551193,0.01184013868551193,0.01184013868551193,0.025764515999999925,124362
2023-05-31,2023-06-01,0.01184013868551193,0.01184013868551193,0.01184013868551193,0.01184013868551193,0.025764515999999925,124362
2023-05-30,2023-05-31,0.01184013868551193,0.01184013868551193,0.01184013868551193,0.01184013868551193,0.025764515999999925,124362
2023-05-29,2023-05-30,0.01184013868551193,0.01184013868551193,0.01184013868551193,0.01184013868551193,0.025764516273390752,124362
2023-05-28,2023-05-29,0.01184013868551193,0.01184013868551193,0.01184013868551193,0.01184013868551193,0.025764516283260458,124362
2023-05-27,2023-05-28,0.01184013868551193,0.01184013868551193,0.01184013868551193,0.01184013868551193,0.025764516283260458,124362
2023-05-26,2023-05-27,0.01184013868551193,0.01184013868551193,0.01184013868551193,0.01184013868551193,0.025764516283260458,124362
2023-05-25,2023-05-26,0.01184013868551193,0.01184013868551193,0.01184013868551193,0.01184013868551193,0.02576451628326046,124362
2023-05-24,2023-05-25,0.01135318802643855,0.01184013868551193,0.01135318802643855,0.01184013868551193,0.026679602610450895,120224.65625
